"x","y","difficulty"
0.277272727272727,-0.304545454545454,1
-2.49545454545455,-3.28232323232323,0.999960881303084
0.893434343434343,0.236868686868687,0.999829346685672
-0.708585858585859,-1.2520202020202,0.999820035848646
2.92676767676768,1.79343434343434,0.999793718269566
-1.94090909090909,-2.60555555555556,0.999761062049454
-2.00252525252525,-2.67323232323232,0.999674054956315
1.63282828282828,0.845959595959596,0.999604305174817
-0.77020202020202,-1.31969696969697,0.999536053931954
-0.154040404040404,-0.71060606060606,0.999440671661019
1.38636363636364,0.642929292929293,0.999420361792907
-0.0924242424242427,-0.642929292929293,0.999244809406992
-1.87929292929293,-2.53787878787879,0.999241770038944
0.585353535353535,-0.0338383838383836,0.999227817997185
1.13989898989899,0.43989898989899,0.999215821332973
1.81767676767677,0.981313131313132,0.999121323555758
-0.646969696969697,-1.18434343434343,0.999103007737437
-2.06414141414141,-2.74090909090909,0.999065186666058
-2.55707070707071,-3.35,0.999045667739494
2.2489898989899,1.31969696969697,0.999002222693241
-2.43383838383838,-3.21464646464646,0.998998495051668
-0.831818181818182,-1.38737373737374,0.99896468543885
2.43383838383838,1.4550505050505,0.9989639941755
2.74191919191919,1.65808080808081,0.998811486478238
-1.81767676767677,-2.47020202020202,0.998769697711298
0.646969696969697,0.033838383838384,0.998711364569244
2.06414141414141,1.18434343434343,0.998661730385709
2.61868686868687,1.59040404040404,0.998571466025433
-0.893434343434343,-1.4550505050505,0.998465133718582
-2.12575757575758,-2.80858585858586,0.998413911932169
-1.75606060606061,-2.40252525252525,0.998346492389063
-0.585353535353535,-1.11666666666667,0.99831244415631
0.215656565656566,-0.372222222222222,0.99830204687153
2.00252525252525,1.11666666666667,0.99828045469802
1.20151515151515,0.507575757575758,0.998258326100628
0.338888888888889,-0.236868686868687,0.998234073537878
-0.215656565656566,-0.778282828282828,0.998200712825434
2.55707070707071,1.52272727272727,0.998143484485472
-2.37222222222222,-3.1469696969697,0.998068515360037
-0.955050505050505,-1.52272727272727,0.998036535517238
-1.69444444444444,-2.33484848484848,0.99797381503762
1.87929292929293,1.0489898989899,0.99791953739529
1.4479797979798,0.71060606060606,0.997879983258152
-0.0308080808080811,-0.575252525252525,0.997856820033571
2.18737373737374,1.2520202020202,0.997852815869441
2.80353535353535,1.72575757575758,0.99784968609921
0.955050505050504,0.304545454545455,0.997840057790871
2.37222222222222,1.38737373737374,0.997815402432145
-2.18737373737374,-2.87626262626263,0.997721779480566
-1.01666666666667,-1.59040404040404,0.997677900279377
-1.63282828282828,-2.26717171717172,0.997653334668061
3.05,1.86111111111111,0.997632480299537
1.57121212121212,0.778282828282828,0.997569694568626
0.831818181818182,0.16919191919192,0.99754888456066
-0.523737373737374,-1.0489898989899,0.997448095047324
-1.07828282828283,-1.65808080808081,0.997388121487528
-1.57121212121212,-2.19949494949495,0.997386722104995
0.523737373737374,-0.101515151515151,0.997227403191738
-1.50959595959596,-2.13181818181818,0.99717564310756
-2.31060606060606,-3.07929292929293,0.997172329223959
-1.13989898989899,-1.72575757575758,0.997165988180493
-0.277272727272727,-0.845959595959596,0.997036199922486
-1.4479797979798,-2.06414141414141,0.997021750840095
-1.20151515151515,-1.79343434343434,0.997010196500266
-2.2489898989899,-2.94393939393939,0.996990305118454
-1.38636363636364,-1.99646464646465,0.996926677698508
-1.26313131313131,-1.86111111111111,0.996919361131112
-1.32474747474747,-1.92878787878788,0.996892026509372
2.98838383838384,1.86111111111111,0.996823660567351
1.69444444444444,0.913636363636364,0.996755051278504
1.32474747474747,0.575252525252525,0.996753164433816
1.07828282828283,0.372222222222222,0.996731568283078
0.154040404040404,-0.43989898989899,0.9966741726703
0.708585858585858,0.101515151515152,0.996593032943239
-0.462121212121212,-0.981313131313131,0.996509885762346
0.40050505050505,-0.169191919191919,0.996402442297686
2.86515151515151,1.72575757575758,0.996399089067185
0.0308080808080806,-0.507575757575757,0.99639665021627
-2.2489898989899,-3.01161616161616,0.996311368338871
-2.31060606060606,-3.01161616161616,0.996220969405934
1.75606060606061,0.913636363636364,0.996179465502037
-0.338888888888889,-0.913636363636364,0.995947813451207
2.31060606060606,1.38737373737374,0.995853684618851
2.49545454545455,1.52272727272727,0.995744713413888
1.26313131313131,0.575252525252525,0.99569419768837
2.12575757575758,1.2520202020202,0.995595049552687
-0.400505050505051,-0.913636363636364,0.99549792373994
-2.18737373737374,-2.94393939393939,0.995487108349204
2.68030303030303,1.59040404040404,0.995464399829867
1.01666666666667,0.372222222222222,0.995462564599164
-2.37222222222222,-3.07929292929293,0.995415215755776
0.77020202020202,0.101515151515152,0.995321768401138
2.68030303030303,1.65808080808081,0.995292191194674
0.462121212121212,-0.169191919191919,0.995290178600818
1.94090909090909,1.0489898989899,0.995234094206831
1.50959595959596,0.778282828282828,0.995151110128563
0.0924242424242423,-0.507575757575757,0.995118306695196
1.94090909090909,1.11666666666667,0.994945938874336
-0.400505050505051,-0.981313131313131,0.994936028981914
-1.4479797979798,-1.99646464646465,0.994910112798594
-1.38636363636364,-1.92878787878788,0.994904240331215
0.0924242424242423,-0.43989898989899,0.994865784867905
-1.50959595959596,-2.06414141414141,0.994857244267215
2.49545454545455,1.4550505050505,0.994854425727618
-1.32474747474747,-1.86111111111111,0.994838178064148
1.50959595959596,0.71060606060606,0.994770079825754
-1.57121212121212,-2.13181818181818,0.994747122861162
2.12575757575758,1.18434343434343,0.994713757125158
-1.26313131313131,-1.79343434343434,0.994710525815671
-2.12575757575758,-2.87626262626263,0.994701067753215
2.31060606060606,1.31969696969697,0.994595524111015
-1.63282828282828,-2.19949494949495,0.994581267233642
-2.43383838383838,-3.1469696969697,0.994574448925691
2.86515151515151,1.79343434343434,0.994520606824678
-1.20151515151515,-1.72575757575758,0.994519941767831
0.462121212121212,-0.101515151515151,0.994507523042854
0.77020202020202,0.16919191919192,0.994420157333867
-0.338888888888889,-0.845959595959596,0.994412503811456
-1.69444444444444,-2.26717171717172,0.994361218315153
1.01666666666667,0.304545454545455,0.994292273332275
